author,updated_at,like_count,text,public,tokens,tokens_without_slang,text_fin,sentiment
@samter7482,2023-12-24T15:37:14Z,0,agak aneh komentar komentarnya gw baca dari atas sampai bawah kaya terencana aja gitu kalimat beda beda tapi intinya sama seolah olah seperti penggiringan opini gk semua tapi ada lumayan banyak ciri cirinya pake bahasa terlalu formal dan menyanjung terlalu berlebihan you know lahhh kaya komentar orang bayaran di olshop bodong biasanya😂😂 kalo masalah janji janji sih ya kita indonesia ini sangat perlu pembangunan infrastruktur dan ekonomi yg merata bukan bantuan bantuan gajelas yg cuma dinikmati sebagian pihak contoh yg diperlukan akses jalan antar provinsikalimantan lapangan pekerjaan yg menampung orang lokalbukan pekerja impor mksdnya perbanyak fresh graduate agar gk ketergantungan sama pekerja luar negri dalam artian lokal nasional dan lokal daerah pengembangan kota diseluruh indonesia termasuk papua yg perlu lebih diperhatikanbaik dari segi pendidikan ekonomi dan lain sebagainya dll untuk pembangunan demi kemajuan agar gk ada lagi yg namanya pengangguran soalnya yg namanya masyarakat makmur sejahtera pasti bisa memnuhi gizi keluarga mereka sendiri tanpa adanya janji janji pemenuhan gizi dari pemerintah kalo ada paket komplit kenapa harus milih paket terpisah,True,"['aneh', 'komentar', 'komentarnya', 'gue', 'baca', 'kayak', 'terencana', 'saja', 'begitu', 'kalimat', 'beda', 'beda', 'intinya', 'olah', 'penggiringan', 'opini', 'enggak', 'lumayan', 'ciri', 'cirinya', 'pakai', 'bahasa', 'formal', 'menyanjung', 'you', 'know', 'lah', 'kayak', 'komentar', 'orang', 'bayaran', 'olshop', 'bodong', '😂', '😂', 'kalo', 'janji', 'janji', 'sih', 'ya', 'indonesia', 'pembangunan', 'infrastruktur', 'ekonomi', 'yang', 'merata', 'bantuan', 'bantuan', 'enggak jelas', 'yang', 'dinikmati', 'contoh', 'yang', 'akses', 'jalan', 'provinsikalimantan', 'lapangan', 'pekerjaan', 'yang', 'menampung', 'orang', 'lokalbukan', 'pekerja', 'impor', 'maksudnya', 'perbanyak', 'fresh', 'graduate', 'enggak', 'ketergantungan', 'pekerja', 'negeri', 'artian', 'lokal', 'nasional', 'lokal', 'daerah', 'pengembangan', 'kota', 'diseluruh', 'indonesia', 'papua', 'yang', 'diperhatikanbaik', 'segi', 'pendidikan', 'ekonomi', 'dll', 'pembangunan', 'kemajuan', 'enggak', 'yang', 'namanya', 'pengangguran', 'yang', 'namanya', 'masyarakat', 'makmur', 'sejahtera', 'memnuhi', 'gizi', 'keluarga', 'janji', 'janji', 'pemenuhan', 'gizi', 'pemerintah', 'kalo', 'paket', 'komplit', 'memilih', 'paket', 'terpisah']","['aneh', 'komentar', 'komentarnya', 'gue', 'baca', 'kayak', 'terencana', 'saja', 'begitu', 'kalimat', 'beda', 'beda', 'intinya', 'olah', 'penggiringan', 'opini', 'enggak', 'lumayan', 'ciri', 'cirinya', 'pakai', 'bahasa', 'formal', 'menyanjung', 'you', 'know', 'lah', 'kayak', 'komentar', 'orang', 'bayaran', 'olshop', 'bodong', '😂', '😂', 'kalo', 'janji', 'janji', 'sih', 'ya', 'indonesia', 'pembangunan', 'infrastruktur', 'ekonomi', 'yang', 'merata', 'bantuan', 'bantuan', 'enggak jelas', 'yang', 'dinikmati', 'contoh', 'yang', 'akses', 'jalan', 'provinsikalimantan', 'lapangan', 'pekerjaan', 'yang', 'menampung', 'orang', 'lokalbukan', 'pekerja', 'impor', 'maksudnya', 'perbanyak', 'fresh', 'graduate', 'enggak', 'ketergantungan', 'pekerja', 'negeri', 'artian', 'lokal', 'nasional', 'lokal', 'daerah', 'pengembangan', 'kota', 'diseluruh', 'indonesia', 'papua', 'yang', 'diperhatikanbaik', 'segi', 'pendidikan', 'ekonomi', 'dll', 'pembangunan', 'kemajuan', 'enggak', 'yang', 'namanya', 'pengangguran', 'yang', 'namanya', 'masyarakat', 'makmur', 'sejahtera', 'memnuhi', 'gizi', 'keluarga', 'janji', 'janji', 'pemenuhan', 'gizi', 'pemerintah', 'kalo', 'paket', 'komplit', 'memilih', 'paket', 'terpisah']",aneh komentar komentarnya  baca  terencana  begitu kalimat beda beda intinya olah penggiringan opini  lumayan ciri cirinya  bahasa formal menyanjung you know lah  komentar  bayaran olshop bodong 😂 😂  janji janji   indonesia pembangunan infrastruktur ekonomi  merata bantuan bantuan  jelas  dinikmati contoh  akses jalan provinsikalimantan lapangan pekerjaan  menampung  lokalbukan pekerja impor maksudnya perbanyak fresh graduate  ketergantungan pekerja negeri artian lokal nasional lokal daerah pengembangan kota diseluruh indonesia papua  diperhatikanbaik segi pendidikan ekonomi dll pembangunan kemajuan   namanya pengangguran  namanya masyarakat makmur sejahtera memnuhi gizi keluarga janji janji pemenuhan gizi pemerintah  paket komplit memilih paket terpisah,negative
@deniabdullatif302,2023-12-24T15:33:00Z,0,next bintang tamu nya ada in rocky gerung kayanya seru 😁🔥🔥🔥,True,"['next', 'bintang', 'tamu', 'nya', 'ini', 'rocky', 'gerung', 'kayanya', 'seru', '😁', '🔥', '🔥', '🔥']","['next', 'bintang', 'tamu', 'nya', 'ini', 'rocky', 'gerung', 'kayanya', 'seru', '😁', '🔥', '🔥', '🔥']",next bintang tamu   rocky gerung kayanya seru 😁 🔥 🔥 🔥,positive
@cuunqcuinq241,2023-12-24T15:31:23Z,0,ngomong ama rakyat sendiri aja pake kertas bagaimana nanti membangun relasi bisnis dengan negara asing,True,"['mengomong', 'sama', 'rakyat', 'saja', 'pakai', 'kertas', 'membangun', 'relasi', 'bisnis', 'negara', 'asing']","['mengomong', 'sama', 'rakyat', 'saja', 'pakai', 'kertas', 'membangun', 'relasi', 'bisnis', 'negara', 'asing']",mengomong  rakyat   kertas membangun relasi bisnis negara asing,negative
@matteoworld4629,2023-12-24T15:23:18Z,0,tidak ada yg perlu diragukan dengan kemampuan gibran dalam mengelola pemerintahan karena dia sudah lebih dari tahun belajar dari bapaknya dalam mengelola pemerintahan baik saat bapaknya jadi walikota gubernur maupun presiden guru yg paling baik dan paling ikhlas ya bapaknya sendiri,True,"['yang', 'diragukan', 'kemampuan', 'gibran', 'mengelola', 'pemerintahan', 'belajar', 'bapaknya', 'mengelola', 'pemerintahan', 'bapaknya', 'walikota', 'gubernur', 'presiden', 'guru', 'yang', 'ikhlas', 'ya', 'bapaknya']","['yang', 'diragukan', 'kemampuan', 'gibran', 'mengelola', 'pemerintahan', 'belajar', 'bapaknya', 'mengelola', 'pemerintahan', 'bapaknya', 'walikota', 'gubernur', 'presiden', 'guru', 'yang', 'ikhlas', 'ya', 'bapaknya']", diragukan kemampuan gibran mengelola pemerintahan belajar bapaknya mengelola pemerintahan bapaknya walikota gubernur presiden guru  ikhlas  bapaknya,positive
@bangungresindo,2023-12-24T15:22:08Z,0,gua pro anis tapi gua kasian sama yang pada komen 😂 maksutnya fair aja masa iya cari cari kesalahan gibran pake bahasa di bantu lah dapat bocoran lah 😂 udah loh debat capres pak anis kan unggul❤ debat cawapres kalah yah legowo juga namanya kompetisi sumpah pelan pelan yang dukung pak anis banyak yang mundur kalau pendukung nya tidak legowo 😂,True,"['gua', 'pro', 'anis', 'gua', 'kasihan', 'komen', '😂', 'maksutnya', 'fair', 'saja', 'iya', 'cari', 'cari', 'kesalahan', 'gibran', 'pakai', 'bahasa', 'bantu', 'bocoran', '😂', 'sudah', 'loh', 'debat', 'capres', 'anis', 'unggul', '❤', 'debat', 'cawapres', 'kalah', 'ya', 'legowo', 'namanya', 'kompetisi', 'sumpah', 'pelan', 'pelan', 'dukung', 'anis', 'mundur', 'pendukung', 'nya', 'legowo', '😂']","['gua', 'pro', 'anis', 'gua', 'kasihan', 'komen', '😂', 'maksutnya', 'fair', 'saja', 'iya', 'cari', 'cari', 'kesalahan', 'gibran', 'pakai', 'bahasa', 'bantu', 'bocoran', '😂', 'sudah', 'loh', 'debat', 'capres', 'anis', 'unggul', '❤', 'debat', 'cawapres', 'kalah', 'ya', 'legowo', 'namanya', 'kompetisi', 'sumpah', 'pelan', 'pelan', 'dukung', 'anis', 'mundur', 'pendukung', 'nya', 'legowo', '😂']",gua pro anis gua kasihan komen 😂 maksutnya fair  iya cari cari kesalahan gibran  bahasa bantu bocoran 😂  loh debat capres anis unggul ❤ debat cawapres kalah  legowo namanya kompetisi sumpah pelan pelan dukung anis mundur pendukung  legowo 😂,negative
@muhalifikri1808,2023-12-24T15:10:56Z,0,maklum gibran masi anak muda emosi nya masih belum bisa di kontrol yang peting besok pas pemilihan pas tgl februari kita jangan golput karena suara kita adalah penentu indonesia kedepan nya,True,"['maklum', 'gibran', 'masih', 'anak', 'muda', 'emosi', 'nya', 'kontrol', 'peting', 'besok', 'pas', 'pemilihan', 'pas', 'tanggal', 'februari', 'golput', 'suara', 'penentu', 'indonesia', 'kedepan', 'nya']","['maklum', 'gibran', 'masih', 'anak', 'muda', 'emosi', 'nya', 'kontrol', 'peting', 'besok', 'pas', 'pemilihan', 'pas', 'tanggal', 'februari', 'golput', 'suara', 'penentu', 'indonesia', 'kedepan', 'nya']",maklum gibran masih anak muda emosi  kontrol peting besok pas pemilihan pas tanggal februari golput suara penentu indonesia kedepan ,negative
@rizkirahmanhakimid9432,2023-12-24T15:00:01Z,0,balikin dong capresmu juga gak konsisten dulu lawan jokowi sekarang dukung jokowi,True,"['balikin', 'capresmu', 'enggak', 'konsisten', 'lawan', 'jokowi', 'dukung', 'jokowi']","['balikin', 'capresmu', 'enggak', 'konsisten', 'lawan', 'jokowi', 'dukung', 'jokowi']",balikin capresmu  konsisten lawan jokowi dukung jokowi,negative
@murvhyrizki8570,2023-12-24T14:52:59Z,1,samsul kalo bukan anak presiden cuma mas mas tukang martabak yg tidak cocok jadi cawapres 😅😅😅,True,"['samsul', 'kalo', 'anak', 'presiden', 'mas', 'mas', 'tukang', 'martabak', 'yang', 'cocok', 'cawapres', '😅', '😅', '😅']","['samsul', 'kalo', 'anak', 'presiden', 'mas', 'mas', 'tukang', 'martabak', 'yang', 'cocok', 'cawapres', '😅', '😅', '😅']",samsul  anak presiden mas mas tukang martabak  cocok cawapres 😅 😅 😅,negative
@Bundarrr,2023-12-24T14:49:40Z,0,iklan prabowo gibran lebih sering kedua punya ganjar mahfud paling dikit punya anis muhaimin 😂 jadi artinya apa nih,True,"['iklan', 'prabowo', 'gibran', 'ganjar', 'mahfud', 'dikit', 'anis', 'muhaimin', '😂', 'nih']","['iklan', 'prabowo', 'gibran', 'ganjar', 'mahfud', 'dikit', 'anis', 'muhaimin', '😂', 'nih']",iklan prabowo gibran ganjar mahfud dikit anis muhaimin 😂 ,neutral
@anangdwiprakoso7469,2023-12-24T14:41:15Z,0,sangat yakin pilih no kalau yg lain bahkan dari pendukungnya suka menghujat wkwk,True,"['pilih', 'no', 'yang', 'pendukungnya', 'suka', 'menghujat', 'wkwk']","['pilih', 'no', 'yang', 'pendukungnya', 'suka', 'menghujat', 'wkwk']",pilih   pendukungnya suka menghujat wkwk,positive
@TruvelioBelt-fw4xx,2023-12-24T14:35:04Z,0,sgie dimasalahkan penyebutannya wakil paslon coba anda menyebutkan singkatan who…,True,"['sgie', 'dimasalahkan', 'penyebutannya', 'wakil', 'paslon', 'coba', 'singkatan', 'who', '…']","['sgie', 'dimasalahkan', 'penyebutannya', 'wakil', 'paslon', 'coba', 'singkatan', 'who', '…']",sgie dimasalahkan penyebutannya wakil paslon coba singkatan who …,neutral
@rudeelikesit..5302,2023-12-24T14:11:04Z,0,entah kenapa klo dulu paling sebel liat bung fadli zon dan fahri hamzah sekarang pada berbeda yah jadi jauh lebih baik dan enak didengar pendapat mereka,True,"['kalo', 'sebel', 'lihat', 'fadli', 'zon', 'fahri', 'hamzah', 'berbeda', 'ya', 'enak', 'didengar', 'pendapat']","['kalo', 'sebel', 'lihat', 'fadli', 'zon', 'fahri', 'hamzah', 'berbeda', 'ya', 'enak', 'didengar', 'pendapat']", sebel  fadli zon fahri hamzah berbeda  enak didengar pendapat,positive
@iesaputra,2023-12-24T13:34:16Z,1,kasian fadly zon 🤣🤣🤣🤣,True,"['kasihan', 'fadly', 'zon', '🤣', '🤣', '🤣', '🤣']","['kasihan', 'fadly', 'zon', '🤣', '🤣', '🤣', '🤣']",kasihan fadly zon 🤣 🤣 🤣 🤣,positive
@hardynst,2023-12-24T13:33:50Z,1,pilihan saya tetap di hati,True,"['pilihan', 'hati']","['pilihan', 'hati']",pilihan hati,positive
@akalsehat4753,2023-12-24T13:30:15Z,1,bbm gratis aja kemarin cak imin bercanda ini mau bangun kota selevel jakarta 🤣🤣🤣,True,"['bbm', 'gratis', 'saja', 'kemarin', 'cak', 'imin', 'bercanda', 'bangun', 'kota', 'selevel', 'jakarta', '🤣', '🤣', '🤣']","['bbm', 'gratis', 'saja', 'kemarin', 'cak', 'imin', 'bercanda', 'bangun', 'kota', 'selevel', 'jakarta', '🤣', '🤣', '🤣']",bbm gratis  kemarin cak imin bercanda bangun kota selevel jakarta 🤣 🤣 🤣,neutral
@akalsehat4753,2023-12-24T13:29:36Z,1,cak imin gak bisa tidur terngiang ngiang potong tumpeng di ikn 😂😂😂✌✌ jakarta saja dengan apbd t di tiup angin 🤣🤣,True,"['cak', 'imin', 'enggak', 'tidur', 'terngiang', 'ngiang', 'potong', 'tumpeng', 'ikn', '😂', '😂', '😂', '✌', '✌', 'jakarta', 'apbd', 't', 'tiup', 'angin', '🤣', '🤣']","['cak', 'imin', 'enggak', 'tidur', 'terngiang', 'ngiang', 'potong', 'tumpeng', 'ikn', '😂', '😂', '😂', '✌', '✌', 'jakarta', 'apbd', 't', 'tiup', 'angin', '🤣', '🤣']",cak imin  tidur terngiang ngiang potong tumpeng ikn 😂 😂 😂 ✌ ✌ jakarta apbd  tiup angin 🤣 🤣,negative
@akalsehat4753,2023-12-24T13:29:20Z,1,tema perubahan pikiran nya imin juga ikut berubah ubah dulu dukung ikn sekarang gak 🤣🤣🤣🤣🤣 kata imin mau bangun kota selevel jakarta jakarta aja butuh tahun di bangun sampai sekarang 🤣🤣🤣 yg betul itu meningkatkan kota yg ada 😁 bbm gratis aja kemarin di buat bercanda sama lu cak 🤣🤣🤣,True,"['tema', 'perubahan', 'pikiran', 'nya', 'imin', 'berubah', 'ubah', 'dukung', 'ikn', 'enggak', '🤣', '🤣', '🤣', '🤣', '🤣', 'imin', 'bangun', 'kota', 'selevel', 'jakarta', 'jakarta', 'saja', 'butuh', 'bangun', '🤣', '🤣', '🤣', 'yang', 'meningkatkan', 'kota', 'yang', '😁', 'bbm', 'gratis', 'saja', 'kemarin', 'bercanda', 'lu', 'cak', '🤣', '🤣', '🤣']","['tema', 'perubahan', 'pikiran', 'nya', 'imin', 'berubah', 'ubah', 'dukung', 'ikn', 'enggak', '🤣', '🤣', '🤣', '🤣', '🤣', 'imin', 'bangun', 'kota', 'selevel', 'jakarta', 'jakarta', 'saja', 'butuh', 'bangun', '🤣', '🤣', '🤣', 'yang', 'meningkatkan', 'kota', 'yang', '😁', 'bbm', 'gratis', 'saja', 'kemarin', 'bercanda', 'lu', 'cak', '🤣', '🤣', '🤣']",tema perubahan pikiran  imin berubah ubah dukung ikn  🤣 🤣 🤣 🤣 🤣 imin bangun kota selevel jakarta jakarta  butuh bangun 🤣 🤣 🤣  meningkatkan kota  😁 bbm gratis  kemarin bercanda lu cak 🤣 🤣 🤣,positive
@wiqirevaldi7410,2023-12-24T13:25:29Z,0,baru kali ini gw ngerasa kasian dengan sikap fadli zon beliau itu cerdas sangat tp aduhh untuk kali ini waduhhhh wkwkww,True,"['kali', 'gue', 'merasa', 'kasihan', 'sikap', 'fadli', 'zon', 'beliau', 'cerdas', 'tapi', 'aduh', 'kali', 'waduhhhh', 'wkwkww']","['kali', 'gue', 'merasa', 'kasihan', 'sikap', 'fadli', 'zon', 'beliau', 'cerdas', 'tapi', 'aduh', 'kali', 'waduhhhh', 'wkwkww']",kali  merasa kasihan sikap fadli zon beliau cerdas  aduh kali waduhhhh wkwkww,negative
@geraltf.hartono6255,2023-12-24T13:21:15Z,0,prof mahfud sangat keren,True,"['prof', 'mahfud', 'keren']","['prof', 'mahfud', 'keren']",prof mahfud keren,positive
@jonathansidabutar,2023-12-24T13:18:47Z,1,yah kl gw sih sebenarnya pengennya pilih mahfud md sebagai presiden dan anis baswedan sebagai wakil presidennya tp apa boleh buat gak ada opsinya jadi mendingan gw pilih prabowo gibran aja dah dah jelas partai milik sendiri uang dari bisnis punya banyak jadi minim ada unsur korupsi apalagi mereka sudah terkenal tegas dan berwibawa jadi yang mau korupsi mikir x kecuali mereka gak milih prabowo biar bisa seenaknya korupsi belum lagi mereka bisa saling kerjasama untuk melakukan hal terbaik untuk bangsa ini seenggaknya yah itulah opsi capres cawapres kalau gak ada mahfud md anis baswedan,True,"['ya', 'kl', 'gue', 'sih', 'pengennya', 'pilih', 'mahfud', 'md', 'presiden', 'anis', 'baswedan', 'wakil', 'presidennya', 'tapi', 'enggak', 'opsinya', 'mendingan', 'gue', 'pilih', 'prabowo', 'gibran', 'saja', 'deh', 'deh', 'partai', 'milik', 'uang', 'bisnis', 'minim', 'unsur', 'korupsi', 'terkenal', 'berwibawa', 'korupsi', 'mikir', 'kali', 'kecuali', 'enggak', 'memilih', 'prabowo', 'biar', 'korupsi', 'kerjasama', 'terbaik', 'bangsa', 'seenggaknya', 'ya', 'opsi', 'capres', 'cawapres', 'enggak', 'mahfud', 'md', 'anis', 'baswedan']","['ya', 'kl', 'gue', 'sih', 'pengennya', 'pilih', 'mahfud', 'md', 'presiden', 'anis', 'baswedan', 'wakil', 'presidennya', 'tapi', 'enggak', 'opsinya', 'mendingan', 'gue', 'pilih', 'prabowo', 'gibran', 'saja', 'deh', 'deh', 'partai', 'milik', 'uang', 'bisnis', 'minim', 'unsur', 'korupsi', 'terkenal', 'berwibawa', 'korupsi', 'mikir', 'kali', 'kecuali', 'enggak', 'memilih', 'prabowo', 'biar', 'korupsi', 'kerjasama', 'terbaik', 'bangsa', 'seenggaknya', 'ya', 'opsi', 'capres', 'cawapres', 'enggak', 'mahfud', 'md', 'anis', 'baswedan']", kl   pengennya pilih mahfud md presiden anis baswedan wakil presidennya   opsinya mendingan  pilih prabowo gibran  deh deh partai milik uang bisnis minim unsur korupsi terkenal berwibawa korupsi mikir kali kecuali  memilih prabowo biar korupsi kerjasama terbaik bangsa seenggaknya  opsi capres cawapres  mahfud md anis baswedan,positive
@user-xe9pv2xt8w,2023-12-24T13:10:03Z,0,😢😢,True,"['😢', '😢']","['😢', '😢']",😢 😢,negative
@ariswibowo621,2023-12-24T13:03:13Z,0,samsul hapalan doang bisanya makanya takut untuk debat dengan mahasiswa dan rakyat,True,"['samsul', 'hapalan', 'doang', 'bisanya', 'takut', 'debat', 'mahasiswa', 'rakyat']","['samsul', 'hapalan', 'doang', 'bisanya', 'takut', 'debat', 'mahasiswa', 'rakyat']",samsul hapalan doang bisanya takut debat mahasiswa rakyat,negative
@otot9004,2023-12-24T13:02:12Z,0,yg jelas si imin kurang wawasan aja 😂😂😂😂😂,True,"['yang', 'sih', 'imin', 'wawasan', 'saja', '😂', '😂', '😂', '😂', '😂']","['yang', 'sih', 'imin', 'wawasan', 'saja', '😂', '😂', '😂', '😂', '😂']",  imin wawasan  😂 😂 😂 😂 😂,negative
@firmansyahfirman1724,2023-12-24T12:46:54Z,0,tetep amiin,True,"['tetap', 'amin']","['tetap', 'amin']",tetap amin,positive
@irfanapriandi2916,2023-12-24T12:44:24Z,0,mantap anak muda 👍👍👍,True,"['mantap', 'anak', 'muda', '👍', '👍', '👍']","['mantap', 'anak', 'muda', '👍', '👍', '👍']",mantap anak muda 👍 👍 👍,positive
@idawahidah9404,2023-12-24T12:38:57Z,1,kalau bukan anak presiden tidak mungkin bisa jd cawapres ibarat buah masih belum matang belum saatnya untuk naik sekarang,True,"['anak', 'presiden', 'jadi', 'cawapres', 'buah', 'matang']","['anak', 'presiden', 'jadi', 'cawapres', 'buah', 'matang']",anak presiden jadi cawapres buah matang,negative
@wahyukuncorosn3369,2023-12-24T12:38:54Z,1,memang blimbing sayur sungguhan sih,True,"['blimbing', 'sayur', 'sungguhan', 'sih']","['blimbing', 'sayur', 'sungguhan', 'sih']",blimbing sayur sungguhan ,positive
@ArshaChannel108,2023-12-24T12:35:38Z,0,timsees dan malah nyerang ke bukane fokus ke paslon nya sendiridisini sudah jelas dan sedang tidak baik saja,True,"['timsees', 'menyerang', 'bukane', 'fokus', 'paslon', 'nya', 'sendiridisini']","['timsees', 'menyerang', 'bukane', 'fokus', 'paslon', 'nya', 'sendiridisini']",timsees menyerang bukane fokus paslon  sendiridisini,negative
@nays1313,2023-12-24T12:34:00Z,0,gibraaannn mak jlebb jawabane 😭,True,"['gibraaannn', 'mak', 'jlebb', 'jawabane', '😭']","['gibraaannn', 'mak', 'jlebb', 'jawabane', '😭']",gibraaannn mak jlebb jawabane 😭,positive
@setiawanfamily4675,2023-12-24T12:27:30Z,0,fadli zon kurusan sekarang,True,"['fadli', 'zon', 'kurusan']","['fadli', 'zon', 'kurusan']",fadli zon kurusan,negative
@komangdita6892,2023-12-24T12:12:14Z,0,hanya sebagian kecil rakyat melek politik mau yg dibicarakan benar ato salah yg penting lancar sudah dianggap cerdas sptnya th indonesia emas itu hanya hayalan saja,True,"['rakyat', 'melek', 'politik', 'yang', 'dibicarakan', 'atau', 'salah', 'yang', 'lancar', 'dianggap', 'cerdas', 'sptnya', 'th', 'indonesia', 'emas', 'hayalan']","['rakyat', 'melek', 'politik', 'yang', 'dibicarakan', 'atau', 'salah', 'yang', 'lancar', 'dianggap', 'cerdas', 'sptnya', 'th', 'indonesia', 'emas', 'hayalan']",rakyat melek politik  dibicarakan atau salah  lancar dianggap cerdas sptnya th indonesia emas hayalan,negative
@ArshaChannel108,2023-12-24T12:11:41Z,0,pasangan dan ketar ketir nih syaa yakin habis debat cawapres ini survei no urut akan tambah naik lagi,True,"['pasangan', 'ketar', 'ketir', 'nih', 'syaa', 'habis', 'debat', 'cawapres', 'survei', 'no', 'urut']","['pasangan', 'ketar', 'ketir', 'nih', 'syaa', 'habis', 'debat', 'cawapres', 'survei', 'no', 'urut']",pasangan ketar ketir  syaa habis debat cawapres survei  urut,neutral
@fendyshu9192,2023-12-24T12:09:54Z,0,pendukung paslon bilang singkatan harus dibaca inggris klo kepanjanganya juga inggrislah singkatan aseanimfunesco dll jga pake ejaan indonesiaudahlah klo calonnya kalah jgn ngeles😂😂😂😂,True,"['pendukung', 'paslon', 'bilang', 'singkatan', 'dibaca', 'inggris', 'kalo', 'kepanjanganya', 'inggrislah', 'singkatan', 'aseanimfunesco', 'dll', 'juga', 'pakai', 'ejaan', 'indonesiaudahlah', 'kalo', 'calonnya', 'kalah', 'jangan', 'ngeles', '😂', '😂', '😂', '😂']","['pendukung', 'paslon', 'bilang', 'singkatan', 'dibaca', 'inggris', 'kalo', 'kepanjanganya', 'inggrislah', 'singkatan', 'aseanimfunesco', 'dll', 'juga', 'pakai', 'ejaan', 'indonesiaudahlah', 'kalo', 'calonnya', 'kalah', 'jangan', 'ngeles', '😂', '😂', '😂', '😂']",pendukung paslon  singkatan dibaca inggris  kepanjanganya inggrislah singkatan aseanimfunesco dll juga  ejaan indonesiaudahlah  calonnya kalah  ngeles 😂 😂 😂 😂,negative
